id,created_at,full_text,media,screen_name,name,profile_image_url,in_reply_to,retweeted_status,quoted_status,favorite_count,retweet_count,bookmark_count,quote_count,reply_count,views_count,favorited,retweeted,bookmarked,url
"1900632877982691414","2025-03-15 03:39:24 +08:00","RT @dylsphillips: ...or just use @tryfondo","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1900631728806654457","null",0,4,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1900632877982691414"
"1900686995266945496","2025-03-15 07:14:27 +08:00","RT @Wealth_Pill: Nobody cares until you're rich. If you want to retire FILTHY RICH by age 30, do this, and you'll never worry about money..…","[{""type"":""photo"",""url"":""https://t.co/sjGzbC5z5O"",""thumbnail"":""https://pbs.twimg.com/media/GmBiNOSWMAAq2RE?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GmBiNOSWMAAq2RE?format=jpg&name=orig""}]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1900627033568538770","null",0,40,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1900686995266945496"
"1900767282256585204","2025-03-15 12:33:29 +08:00","RT @AccentInvesting: A small side hustle combined with a 9-to-5 is a good combination to build wealth and achieve financial freedom.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1708849183480795366","null",0,88,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1900767282256585204"
"1900883634061557797","2025-03-15 20:15:49 +08:00","Stop trying to impress people who don’t even care about you.\n\nAct broke, invest, and build wealth.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",152,21,20,0,16,9863,false,false,false,"https://twitter.com/AccentInvesting/status/1900883634061557797"
"1900928838835581215","2025-03-15 23:15:27 +08:00","RT @AccentInvesting: Stop trying to impress people who don’t even care about you.\n\nAct broke, invest, and build wealth.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1900883634061557797","null",0,21,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1900928838835581215"
"1900929076963274969","2025-03-15 23:16:24 +08:00","RT @AccentInvesting: 12 habits to improve your life in 2025: \n\n- Pray \n- Read \n- Work out \n- Buy assets \n- Sleep more \n- Eat healthy \n- Kee…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1890744390789800104","null",0,65,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1900929076963274969"
"1900957766883090842","2025-03-16 01:10:24 +08:00","RT @AccentInvesting: The rich can play broke for the longest time, but the broke can only play rich for a moment.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1898347460692504772","null",0,66,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1900957766883090842"
"1900961050637595060","2025-03-16 01:23:27 +08:00","RT @AccentInvesting: There can be no wealth creation without discipline, patience, and consistency.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1894432322331480363","null",0,48,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1900961050637595060"
"1900961307987227064","2025-03-16 01:24:28 +08:00","RT @AccentInvesting: For the next 6 months, work on yourself and make the following commitments to transform your life forever:","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1897998182056943662","null",0,27,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1900961307987227064"
"1900973450648338844","2025-03-16 02:12:43 +08:00","RT @iamcoriarnold: Compound interest is money making money while you sleep. \n\nStart with $100, earn 5%, now you’ve got $105. \n\nNext year, 5…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1900857316422873373","null",0,22,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1900973450648338844"
"1900973547218235454","2025-03-16 02:13:06 +08:00","RT @growthhub_: You don’t have to be a slave to your phone. \n\nThe average person spends 5-6 hours scrolling per day—that’s 20 years of your…","[{""type"":""photo"",""url"":""https://t.co/GwJYt4dn8C"",""thumbnail"":""https://pbs.twimg.com/media/GmF7e4NXQAA6Hzs?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GmF7e4NXQAA6Hzs?format=jpg&name=orig""}]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1900936298153537586","null",0,32,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1900973547218235454"
"1900977686387793947","2025-03-16 02:29:33 +08:00","Financial literacy is a prerequisite for wealth creation. \n\nYou must first learn before you can earn.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",99,19,7,0,12,5596,false,false,false,"https://twitter.com/AccentInvesting/status/1900977686387793947"
"1900979668884615270","2025-03-16 02:37:26 +08:00","RT @AccentInvesting: You can solve 99% of your problems by managing your finances.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1892169644179386795","null",0,42,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1900979668884615270"
"1900988719345311978","2025-03-16 03:13:24 +08:00","RT @AccentInvesting: Self-care is also taking care of your finances.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1892257984115290584","null",0,46,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1900988719345311978"
"1900990987922534610","2025-03-16 03:22:24 +08:00","RT @AccentInvesting: Wealth is not just about having money in the bank, it's about having the freedom to live life on your own terms.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1898719944910536947","null",0,31,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1900990987922534610"
"1900996775701340297","2025-03-16 03:45:24 +08:00","RT @AccentInvesting: The older I get, the more I realize this:\n\n- A $100k Mercedes and a $10k Toyota will drive to the same place. \n\n- A $1…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1894373881969877224","null",0,80,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1900996775701340297"
"1901008601428488419","2025-03-16 04:32:24 +08:00","RT @AccentInvesting: Lack of focus and discipline is preventing many people from accumulating wealth.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1896606642403242128","null",0,25,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1901008601428488419"
"1901008856433782840","2025-03-16 04:33:25 +08:00","RT @AccentInvesting: Money is a tool, wealth is a mindset, and investing is the path to unlocking financial freedom.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1890863020026306906","null",0,74,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1901008856433782840"
"1901011121567396203","2025-03-16 04:42:25 +08:00","RT @AccentInvesting: 9 years ago, I only had $500 in my bank account and zero investing knowledge.\n\nNow, I’m on track to become the first m…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1891837028947419623","null",0,49,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1901011121567396203"
"1901016093881147615","2025-03-16 05:02:10 +08:00","RT @AccentInvesting: Financial literacy is a prerequisite for wealth creation. \n\nYou must first learn before you can earn.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1900977686387793947","null",0,19,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1901016093881147615"
"1901019927642792270","2025-03-16 05:17:24 +08:00","RT @AccentInvesting: Life hack:\n\nSurround yourself with people who discuss business, finance, and personal development. \n\nChoose your surro…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1892926872775766107","null",0,80,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1901019927642792270"
"1901036535706701932","2025-03-16 06:23:24 +08:00","RT @AccentInvesting: Financial literacy is a prerequisite for wealth creation. \n\nYou learn first, and then you earn.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1900215393576194516","null",0,28,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1901036535706701932"
"1901098191422189702","2025-03-16 10:28:24 +08:00","RT @AccentInvesting: Rich people plan for three generations. Poor people plan for Saturday night.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1898418559925035242","null",0,68,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1901098191422189702"
"1901129651910832428","2025-03-16 12:33:24 +08:00","RT @AccentInvesting: Saving money is not about depriving yourself, it's about prioritizing what's important and cutting out what's not.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1806268638061576586","null",0,74,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1901129651910832428"
"1901199370617602367","2025-03-16 17:10:27 +08:00","RT @AccentInvesting: By age 30, you need to master these money skills if you want to be 10 years ahead financially:","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1900167993490821558","null",0,7,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1901199370617602367"
"1901203649705169013","2025-03-16 17:27:27 +08:00","RT @AccentInvesting: Spending money you don't have on things you don't need in order to fit in with a society that doesn't care about you i…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1898390574249480327","null",0,62,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1901203649705169013"
"1901214216062717963","2025-03-16 18:09:26 +08:00","The key to financial success is not how much you earn, but how much you save and invest.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",84,11,9,1,11,3254,false,false,false,"https://twitter.com/AccentInvesting/status/1901214216062717963"
"1901245927937200400","2025-03-16 20:15:27 +08:00","RT @AccentInvesting: Money cannot buy happiness, but it can provide you with the freedom to live your life on your own terms.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1893089186330075600","null",0,46,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1901245927937200400"
"1901276131426275632","2025-03-16 22:15:28 +08:00","RT @Wealth_Pill: Silence is better than unnecessary drama. Here are 15 signs you're mentally stronger than you think...\n\n1. https://t.co/Dr…","[{""type"":""photo"",""url"":""https://t.co/DrKu4mJOKM"",""thumbnail"":""https://pbs.twimg.com/media/GmGfi6oWwAAUKzJ?format=jpg&name=thumb"",""original"":""https://pbs.twimg.com/media/GmGfi6oWwAAUKzJ?format=jpg&name=orig""}]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1900975942220042266","null",0,28,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1901276131426275632"
"1901276188036710766","2025-03-16 22:15:41 +08:00","RT @iamcoriarnold: Multiple streams of income:\n\n- grow your wealth faster\n- reduce your dependency on one\n- give you more freedom &amp; flexibi…","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1901220872326688918","null",0,18,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1901276188036710766"
"1901276376730108118","2025-03-16 22:16:26 +08:00","You have a good life if you have:\n\n- A Job\n- A family\n- Food\n- Good health\n- Peace of mind\n- A roof over your head\n\nBe grateful for what you have.\n\nSome people will do anything to have what you have.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","null","null",78,16,13,0,9,4852,false,false,false,"https://twitter.com/AccentInvesting/status/1901276376730108118"
"1901291986503553524","2025-03-16 23:18:28 +08:00","RT @AccentInvesting: Financial freedom is the goal of those who like to be in charge of their lives.","[]","AccentInvesting","Kenny | Accent Investing","https://pbs.twimg.com/profile_images/1482922686196199428/ouqAaUz2_normal.jpg","null","1900246456834932852","null",0,15,0,0,0,"null",false,false,false,"https://twitter.com/AccentInvesting/status/1901291986503553524"
